FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,14331.0359746807,12349.5284910378
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,10878.0800731218,2484.69807968774
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,6671.67578827472,1531.67574493254
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,7818.27959778691,1508.59011492768
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,8984.77182769747,1661.47144620198
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,71095.3977624936,9472.02851019919
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,65275.150612828,8763.86830206211
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,46108.1297937976,6151.76459024911
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,29668.1808189626,3521.0152877205
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,31282.4512130084,3530.75561966499
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,40004.6507319875,4472.00067522504
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,47099.2909496235,5123.23003760908
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,46961.0160946071,4731.9009699402
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,59785.8158478118,5748.37576907415
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,85223.3216408895,8276.70172815591
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,14288.6009108028,2204.79142976717
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,53005.2477821539,8962.1202236419
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,349648.974109651,85627.5077195987
