FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,4615.30752238679,758.636189716108
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,5141.08076357805,825.011891296215
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,6165.20719123208,902.96615249139
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,6670.17329489014,912.80347894365
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,9292.4791553122,1094.35053247897
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,8173.98055996038,1023.39419463162
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,9416.16626301607,1009.68367648915
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,16914.1956315173,1818.71553914889
351,-97.18,27.14,-27,-27,1,27,123.21,0.413039,22.3004,2.77966,11394.8118506543,1464.68636840501
352,-97.18,27.24,-26,-26,1,26,123.21,0.601251,23.07555,2.75402,7045.74041117789,849.882017223836
