FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,63784.866399828,8835.42508273744
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,7447.20980111006,1421.58964119777
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,446.860133549535,180.376184501224
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,1016.63615259439,612.775716831849
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,4535.35862807659,2377.00948782098
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,29705.4033656343,13729.4173041598
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,1361.35489299432,433.396908115009
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,13913.8777812788,2566.72819078341
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,156238.215017166,23648.2045022563
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,195090.404339506,25572.6227328112
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,176900.470502383,20810.0667725686
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,165751.214558405,19552.4505762109
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,242003.970851569,28218.1986531789
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,252947.754079884,30556.1508897867
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,14074.4951928446,2337.30793203438
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,12061.7055446484,1946.08286805289
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,7679.30576862897,1237.20426828632
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,3844.16547750674,708.642126206479
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,16935.33659771,2479.98764782177
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,10893.8882741193,2323.11668589412
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,10351.9016375321,2501.01079907923
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,31083.6303270797,7717.54471660431
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,18157.1356119317,3183.41184472988
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,25408.8146916948,3279.7676364767
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,36604.3218700181,4400.03750786769
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,34253.8290630021,4129.52864744557
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,43193.2560793577,4841.58773415627
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,50058.6008303245,5236.07965550729
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,68293.2895780403,6279.19919430752
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,138794.98483521,14147.8287650672
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,204386.194259378,17305.9576701034
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,142880.141971105,12353.0051082998
351,-97.18,27.14,-27,-27,1,27,123.21,0.413039,22.3004,2.77966,93050.0525892774,10079.1446956535
352,-97.18,27.24,-26,-26,1,26,123.21,0.601251,23.07555,2.75402,152347.474499514,14875.615656414
